"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"1","","","","C","","00:00:01:20","00:00:02:03","00:00:00:07","00:00:01:20","00:00:02:03","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"2","","","","C","","00:00:02:05","00:00:02:12","00:00:00:07","00:00:02:05","00:00:02:12","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"3","","","","C","","00:00:04:04","00:00:04:12","00:00:00:08","00:00:04:04","00:00:04:12","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"4","","","","C","","00:00:05:06","00:00:05:16","00:00:00:10","00:00:05:06","00:00:05:16","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"5","","","","C","","00:00:06:02","00:00:06:17","00:00:00:15","00:00:06:02","00:00:06:17","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"6","","","","C","","00:00:07:00","00:00:07:06","00:00:00:06","00:00:07:00","00:00:07:06","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"7","","","","C","","00:00:09:06","00:00:09:22","00:00:00:16","00:00:09:06","00:00:09:22","","","","","","","0.000","","Blue","Ερμής","",""
"8","","","","C","","00:00:19:07","00:00:19:17","00:00:00:10","00:00:19:07","00:00:19:17","","","","","","","0.000","","Blue","Ερμής","",""
"9","","","","C","","00:00:21:19","00:00:21:20","00:00:00:01","00:00:21:19","00:00:21:20","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"10","","","","C","","00:00:25:08","00:00:26:01","00:00:00:17","00:00:25:08","00:00:26:01","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"11","","","","C","","00:00:30:03","00:00:30:09","00:00:00:06","00:00:30:03","00:00:30:09","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"12","","","","C","","00:00:30:22","00:00:31:02","00:00:00:04","00:00:30:22","00:00:31:02","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"13","","","","C","","00:00:34:19","00:00:35:10","00:00:00:15","00:00:34:19","00:00:35:10","","","","","","","0.000","","Blue","Ερμής","",""
"14","","","","C","","00:00:39:18","00:00:39:23","00:00:00:05","00:00:39:18","00:00:39:23","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"15","","","","C","","00:01:06:05","00:01:06:06","00:00:00:01","00:01:06:05","00:01:06:06","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"16","","","","C","","00:01:07:00","00:01:07:04","00:00:00:04","00:01:07:00","00:01:07:04","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"17","","","","C","","00:01:07:19","00:01:08:01","00:00:00:06","00:01:07:19","00:01:08:01","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"18","","","","C","","00:01:08:17","00:01:08:20","00:00:00:03","00:01:08:17","00:01:08:20","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"19","","","","C","","00:01:20:11","00:01:23:06","00:00:02:19","00:01:20:11","00:01:23:06","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"20","","","","C","","00:01:24:08","00:01:25:20","00:00:01:12","00:01:24:08","00:01:25:20","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"21","","","","C","","00:01:27:15","00:01:28:23","00:00:01:08","00:01:27:15","00:01:28:23","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
