"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"19","","","","C","","00:00:29:00","00:00:30:09","00:00:01:09","00:00:29:00","00:00:30:09","","","","","","","0.000","","Blue","Ερμής","",""
"20","","","","C","","00:00:30:13","00:00:31:00","00:00:00:05","00:00:30:13","00:00:31:00","","","","","","","0.000","","Blue","Marker 20","",""
"21","","","","C","","00:00:33:06","00:00:34:13","00:00:01:07","00:00:33:06","00:00:34:13","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"22","","","","C","","00:00:38:04","00:00:39:04","00:00:01:00","00:00:38:04","00:00:39:04","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"23","","","","C","","00:00:40:15","00:00:41:10","00:00:00:13","00:00:40:15","00:00:41:10","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"24","","","","C","","00:00:42:05","00:00:42:13","00:00:00:08","00:00:42:05","00:00:42:13","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"25","","","","C","","00:00:44:15","00:00:45:01","00:00:00:04","00:00:44:15","00:00:45:01","","","","","","","0.000","","Blue","Ερμής","",""
"26","","","","C","","00:00:46:11","00:00:47:04","00:00:00:11","00:00:46:11","00:00:47:04","","","","","","","0.000","","Blue","Ερμής","",""
"27","","","","C","","00:01:00:15","00:01:01:04","00:00:00:07","00:01:00:15","00:01:01:04","","","","","","","0.000","","Blue","Ερμής","",""
"28","","","","C","","00:01:02:06","00:01:02:12","00:00:00:06","00:01:02:06","00:01:02:12","","","","","","","0.000","","Blue","Ερμής","",""
"29","","","","C","","00:01:03:14","00:01:04:05","00:00:00:09","00:01:03:14","00:01:04:05","","","","","","","0.000","","Blue","Ερμής","",""
"30","","","","C","","00:01:06:07","00:01:06:10","00:00:00:03","00:01:06:07","00:01:06:10","","","","","","","0.000","","Blue","Ερμής","",""
"31","","","","C","","00:01:07:03","00:01:07:07","00:00:00:04","00:01:07:03","00:01:07:07","","","","","","","0.000","","Blue","Ερμής","",""
"32","","","","C","","00:01:11:02","00:01:12:02","00:00:01:00","00:01:11:02","00:01:12:02","","","","","","","0.000","","Blue","Ερμής","",""
"33","","","","C","","00:01:12:06","00:01:13:07","00:00:01:01","00:01:12:06","00:01:13:07","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"34","","","","C","","00:01:14:08","00:01:14:16","00:00:00:08","00:01:14:08","00:01:14:16","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"35","","","","C","","00:01:15:16","00:01:16:15","00:00:00:17","00:01:15:16","00:01:16:15","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
