"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"24","","","","C","","00:00:36:00","00:00:37:04","00:00:01:04","00:00:36:00","00:00:37:04","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"25","","","","C","","00:00:38:08","00:00:39:22","00:00:01:14","00:00:38:08","00:00:39:22","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"26","","","","C","","00:00:41:09","00:00:43:16","00:00:02:07","00:00:41:09","00:00:43:16","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"27","","","","C","","00:00:43:21","00:00:44:00","00:00:00:03","00:00:43:21","00:00:44:00","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"28","","","","C","","00:00:44:09","00:00:45:04","00:00:00:19","00:00:44:09","00:00:45:04","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"29","","","","C","","00:00:45:09","00:00:47:03","00:00:01:18","00:00:45:09","00:00:47:03","","","","","","","0.000","","Blue","Ερμής","",""
"30","","","","C","","00:00:47:08","00:00:48:22","00:00:01:14","00:00:47:08","00:00:48:22","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"31","","","","C","","00:00:49:05","00:00:50:16","00:00:01:11","00:00:49:05","00:00:50:16","","","","","","","0.000","","Blue","Ερμής","",""
"32","","","","C","","00:00:51:02","00:00:52:00","00:00:00:22","00:00:51:02","00:00:52:00","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"33","","","","C","","00:00:52:04","00:00:53:14","00:00:01:10","00:00:52:04","00:00:53:14","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"34","","","","C","","00:00:53:18","00:00:54:08","00:00:00:14","00:00:53:18","00:00:54:08","","","","","","","0.000","","Blue","Ερμής","",""
"35","","","","C","","00:00:54:10","00:00:54:22","00:00:00:12","00:00:54:10","00:00:54:22","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"36","","","","C","","00:00:55:06","00:00:55:23","00:00:00:17","00:00:55:06","00:00:55:23","","","","","","","0.000","","Blue","Ερμής","",""
"37","","","","C","","00:00:57:14","00:01:00:17","00:00:03:03","00:00:57:14","00:01:00:17","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"38","","","","C","","00:01:00:18","00:01:01:22","00:00:01:04","00:01:00:18","00:01:01:22","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"39","","","","C","","00:01:02:02","00:01:03:00","00:00:00:22","00:01:02:02","00:01:03:00","","","","","","","0.000","","Blue","Ερμής","",""
"40","","","","C","","00:01:03:02","00:01:04:01","00:00:00:23","00:01:03:02","00:01:04:01","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"41","","","","C","","00:01:04:00","00:01:04:11","00:00:00:11","00:01:04:00","00:01:04:11","","","","","","","0.000","","Blue","Ερμής","",""
"42","","","","C","","00:01:04:14","00:01:05:10","00:00:00:20","00:01:04:14","00:01:05:10","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"43","","","","C","","00:01:05:11","00:01:05:14","00:00:00:03","00:01:05:11","00:01:05:14","","","","","","","0.000","","Blue","Ερμής","",""
"44","","","","C","","00:01:07:16","00:01:08:21","00:00:01:05","00:01:07:16","00:01:08:21","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"45","","","","C","","00:01:11:04","00:01:11:12","00:00:00:08","00:01:11:04","00:01:11:12","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"46","","","","C","","00:01:14:17","00:01:16:01","00:00:01:08","00:01:14:17","00:01:16:01","","","","","","","0.000","","Blue","Marker 46","",""
"47","","","","C","","00:01:16:03","00:01:16:04","00:00:00:01","00:01:16:03","00:01:16:04","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"48","","","","C","","00:01:18:15","00:01:20:05","00:00:01:14","00:01:18:15","00:01:20:05","","","","","","","0.000","","Blue","Ερμής δεξί χέρι","",""
"49","","","","C","","00:01:20:19","00:01:22:06","00:00:01:11","00:01:20:19","00:01:22:06","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"50","","","","C","","00:01:22:17","00:01:23:05","00:00:00:12","00:01:22:17","00:01:23:05","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"51","","","","C","","00:01:23:07","00:01:24:11","00:00:01:04","00:01:23:07","00:01:24:11","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"52","","","","C","","00:01:27:23","00:01:29:00","00:00:01:01","00:01:27:23","00:01:29:00","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
