"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"1","","","","C","","00:00:00:00","00:00:11:23","00:00:11:23","00:00:00:00","00:00:11:23","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"2","","","","C","","00:00:12:07","00:00:12:22","00:00:00:15","00:00:12:07","00:00:12:22","","","","","","","0.000","","Blue","Ενδιάμεσος άνδρας","",""
"3","","","","C","","00:00:13:09","00:00:14:18","00:00:01:09","00:00:13:09","00:00:14:18","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"4","","","","C","","00:00:15:04","00:00:15:08","00:00:00:04","00:00:15:04","00:00:15:08","","","","","","","0.000","","Blue","Ενδιάμεσος άνδρας","",""
"5","","","","C","","00:00:15:08","00:00:28:12","00:00:13:04","00:00:15:08","00:00:28:12","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"6","","","","C","","00:00:28:15","00:00:28:19","00:00:00:04","00:00:28:15","00:00:28:19","","","","","","","0.000","","Blue","Ενδιάμεσος άνδρας","",""
"7","","","","C","","00:00:29:00","00:00:32:01","00:00:03:01","00:00:29:00","00:00:32:01","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"8","","","","C","","00:00:32:06","00:00:32:09","00:00:00:03","00:00:32:06","00:00:32:09","","","","","","","0.000","","Blue","Γυναίκα αριστερά","",""
"9","","","","C","","00:00:32:17","00:00:34:10","00:00:01:17","00:00:32:17","00:00:34:10","","","","","","","0.000","","Blue","Ενδιάμεσος άνδρας","",""
"10","","","","C","","00:00:34:23","00:00:38:15","00:00:03:16","00:00:34:23","00:00:38:15","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"11","","","","C","","00:00:38:18","00:00:40:05","00:00:01:11","00:00:38:18","00:00:40:05","","","","","","","0.000","","Blue","Ενδιάμεσος άνδρας","",""
"12","","","","C","","00:00:40:08","00:00:48:05","00:00:07:21","00:00:40:08","00:00:48:05","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"13","","","","C","","00:00:48:07","00:00:48:08","00:00:00:01","00:00:48:07","00:00:48:08","","","","","","","0.000","","Blue","Ενδιάμεσος άνδρας","",""
"14","","","","C","","00:00:48:14","00:01:02:09","00:00:13:19","00:00:48:14","00:01:02:09","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"15","","","","C","","00:01:04:02","00:01:07:17","00:00:03:15","00:01:04:02","00:01:07:17","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
