"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"24","","","","C","","00:00:42:08","00:00:42:24","00:00:00:16","00:00:42:08","00:00:42:24","","","","","","","0.000","","Blue","Ερμής","",""
"25","","","","C","","00:00:42:26","00:00:44:14","00:00:01:18","00:00:42:26","00:00:44:14","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"26","","","","C","","00:00:45:13","00:00:49:03","00:00:03:20","00:00:45:13","00:00:49:03","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"27","","","","C","","00:00:49:26","00:00:50:09","00:00:00:13","00:00:49:26","00:00:50:09","","","","","","","0.000","","Blue","Ερμής","",""
"28","","","","C","","00:00:50:13","00:00:53:29","00:00:03:16","00:00:50:13","00:00:53:29","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"29","","","","C","","00:00:54:17","00:00:54:26","00:00:00:09","00:00:54:17","00:00:54:26","","","","","","","0.000","","Blue","Ερμής","",""
"30","","","","C","","00:00:56:05","00:00:56:09","00:00:00:04","00:00:56:05","00:00:56:09","","","","","","","0.000","","Blue","Ερμής","",""
"31","","","","C","","00:00:57:22","00:00:58:18","00:00:00:26","00:00:57:22","00:00:58:18","","","","","","","0.000","","Blue","Ερμής","",""
"32","","","","C","","00:01:02:02","00:01:03:11","00:00:01:09","00:01:02:02","00:01:03:11","","","","","","","0.000","","Blue","Ερμής","",""
"33","","","","C","","00:01:04:08","00:01:05:15","00:00:01:07","00:01:04:08","00:01:05:15","","","","","","","0.000","","Blue","Ερμής","",""
"34","","","","C","","00:01:06:08","00:01:06:22","00:00:00:14","00:01:06:08","00:01:06:22","","","","","","","0.000","","Blue","Ερμής","",""
"35","","","","C","","00:01:07:11","00:01:09:02","00:00:01:21","00:01:07:11","00:01:09:02","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"36","","","","C","","00:01:09:19","00:01:09:27","00:00:00:08","00:01:09:19","00:01:09:27","","","","","","","0.000","","Blue","Ερμής","",""
"37","","","","C","","00:01:11:09","00:01:15:15","00:00:04:06","00:01:11:09","00:01:15:15","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"38","","","","C","","00:01:16:21","00:01:16:22","00:00:00:01","00:01:16:21","00:01:16:22","","","","","","","0.000","","Blue","Ερμής","",""
"39","","","","C","","00:01:16:24","00:01:17:10","00:00:00:16","00:01:16:24","00:01:17:10","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"40","","","","C","","00:01:19:08","00:01:19:13","00:00:00:05","00:01:19:08","00:01:19:13","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"41","","","","C","","00:01:25:22","00:01:27:29","00:00:02:07","00:01:25:22","00:01:27:29","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"42","","","","C","","00:01:28:21","00:01:31:16","00:00:02:25","00:01:28:21","00:01:31:16","","","","","","","0.000","","Blue","Ερμής","",""
