"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"1","","","","C","","00:00:00:12","00:00:01:01","00:00:00:13","00:00:00:12","00:00:01:01","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"2","","","","C","","00:00:01:04","00:00:01:22","00:00:00:18","00:00:01:04","00:00:01:22","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"3","","","","C","","00:00:02:02","00:00:02:12","00:00:00:10","00:00:02:02","00:00:02:12","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"4","","","","C","","00:00:02:15","00:00:04:03","00:00:01:12","00:00:02:15","00:00:04:03","","","","","","","0.000","","Blue","Πανωφόρι","",""
"5","","","","C","","00:00:04:05","00:00:04:15","00:00:00:10","00:00:04:05","00:00:04:15","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"6","","","","C","","00:00:04:17","00:00:04:20","00:00:00:03","00:00:04:17","00:00:04:20","","","","","","","0.000","","Blue","Πανωφόρι","",""
"7","","","","C","","00:00:05:17","00:00:05:21","00:00:00:04","00:00:05:17","00:00:05:21","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"8","","","","C","","00:00:05:22","00:00:06:02","00:00:00:04","00:00:05:22","00:00:06:02","","","","","","","0.000","","Blue","Πανωφόρι","",""
"9","","","","C","","00:00:06:02","00:00:06:10","00:00:00:08","00:00:06:02","00:00:06:10","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"10","","","","C","","00:00:07:02","00:00:08:20","00:00:01:18","00:00:07:02","00:00:08:20","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"11","","","","C","","00:00:09:02","00:00:10:01","00:00:00:23","00:00:09:02","00:00:10:01","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"12","","","","C","","00:00:10:06","00:00:11:01","00:00:00:19","00:00:10:06","00:00:11:01","","","","","","","0.000","","Blue","Πανωφόρι","",""
"13","","","","C","","00:00:11:02","00:00:11:15","00:00:00:13","00:00:11:02","00:00:11:15","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"14","","","","C","","00:00:11:20","00:00:11:21","00:00:00:01","00:00:11:20","00:00:11:21","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"15","","","","C","","00:00:12:00","00:00:12:10","00:00:00:10","00:00:12:00","00:00:12:10","","","","","","","0.000","","Blue","Πανωφόρι","",""
"16","","","","C","","00:00:12:12","00:00:12:20","00:00:00:08","00:00:12:12","00:00:12:20","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"17","","","","C","","00:00:13:06","00:00:14:06","00:00:01:00","00:00:13:06","00:00:14:06","","","","","","","0.000","","Blue","Πανωφόρι","",""
"18","","","","C","","00:00:14:09","00:00:15:03","00:00:00:18","00:00:14:09","00:00:15:03","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"19","","","","C","","00:00:19:08","00:00:19:10","00:00:00:02","00:00:19:08","00:00:19:10","","","","","","","0.000","","Blue","Πανωφόρι","",""
"20","","","","C","","00:00:19:13","00:00:19:22","00:00:00:09","00:00:19:13","00:00:19:22","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"21","","","","C","","00:00:20:23","00:00:22:03","00:00:01:04","00:00:20:23","00:00:22:03","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"22","","","","C","","00:00:25:09","00:00:26:07","00:00:00:22","00:00:25:09","00:00:26:07","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"23","","","","C","","00:00:26:11","00:00:28:02","00:00:01:15","00:00:26:11","00:00:28:02","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"24","","","","C","","00:00:28:03","00:00:30:04","00:00:02:01","00:00:28:03","00:00:30:04","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"25","","","","C","","00:00:30:08","00:00:31:21","00:00:01:13","00:00:30:08","00:00:31:21","","","","","","","0.000","","Blue","Πανωφόρι","",""
"26","","","","C","","00:00:32:00","00:00:32:14","00:00:00:14","00:00:32:00","00:00:32:14","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"27","","","","C","","00:00:32:16","00:00:32:23","00:00:00:07","00:00:32:16","00:00:32:23","","","","","","","0.000","","Blue","Πανωφόρι","",""
