"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"1","","","","C","","00:00:04:20","00:00:05:14","00:00:00:18","00:00:04:20","00:00:05:14","","","","","","","0.000","","Blue","Ενδιάμεσος άνδρας","",""
"2","","","","C","","00:00:05:15","00:00:06:06","00:00:00:15","00:00:05:15","00:00:06:06","","","","","","","0.000","","Blue","Πάνω δεξιά γωνία","",""
"3","","","","C","","00:00:07:04","00:00:07:15","00:00:00:11","00:00:07:04","00:00:07:15","","","","","","","0.000","","Blue","Ενδιάμεσος άνδρας","",""
"4","","","","C","","00:00:16:05","00:00:17:20","00:00:01:15","00:00:16:05","00:00:17:20","","","","","","","0.000","","Blue","Ενδιάμεσος άνδρας","",""
"5","","","","C","","00:00:18:10","00:00:18:17","00:00:00:07","00:00:18:10","00:00:18:17","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"6","","","","C","","00:00:18:21","00:00:19:20","00:00:00:23","00:00:18:21","00:00:19:20","","","","","","","0.000","","Blue","Γυναίκα αριστερά","",""
"7","","","","C","","00:00:20:04","00:00:21:12","00:00:01:08","00:00:20:04","00:00:21:12","","","","","","","0.000","","Blue","Πάνω δεξιά γωνία","",""
"8","","","","C","","00:00:22:17","00:00:23:04","00:00:00:11","00:00:22:17","00:00:23:04","","","","","","","0.000","","Blue","Γυναίκα αριστερά","",""
"9","","","","C","","00:00:23:09","00:00:24:09","00:00:01:00","00:00:23:09","00:00:24:09","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"10","","","","C","","00:00:25:04","00:00:25:20","00:00:00:16","00:00:25:04","00:00:25:20","","","","","","","0.000","","Blue","Πάνω δεξιά γωνία","",""
"11","","","","C","","00:00:26:05","00:00:29:11","00:00:03:06","00:00:26:05","00:00:29:11","","","","","","","0.000","","Blue","Γυναίκα αριστερά","",""
"12","","","","C","","00:00:29:15","00:00:29:22","00:00:00:07","00:00:29:15","00:00:29:22","","","","","","","0.000","","Blue","Ενδιάμεσος άνδρας","",""
"13","","","","C","","00:00:30:02","00:00:30:13","00:00:00:11","00:00:30:02","00:00:30:13","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"14","","","","C","","00:00:31:21","00:00:32:21","00:00:01:00","00:00:31:21","00:00:32:21","","","","","","","0.000","","Blue","Ενδιάμεσος άνδρας","",""
"15","","","","C","","00:00:36:21","00:00:39:13","00:00:02:16","00:00:36:21","00:00:39:13","","","","","","","0.000","","Blue","Ενδιάμεσος άνδρας","",""
"16","","","","C","","00:00:40:02","00:00:45:09","00:00:05:07","00:00:40:02","00:00:45:09","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"17","","","","C","","00:00:45:11","00:00:46:23","00:00:01:12","00:00:45:11","00:00:46:23","","","","","","","0.000","","Blue","Ενδιάμεσος άνδρας","",""
"18","","","","C","","00:00:48:01","00:00:50:19","00:00:02:18","00:00:48:01","00:00:50:19","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"19","","","","C","","00:00:51:12","00:00:54:07","00:00:02:19","00:00:51:12","00:00:54:07","","","","","","","0.000","","Blue","Ενδιάμεσος άνδρας","",""
"20","","","","C","","00:00:54:14","00:00:57:05","00:00:02:15","00:00:54:14","00:00:57:05","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"21","","","","C","","00:00:58:14","00:00:59:18","00:00:01:04","00:00:58:14","00:00:59:18","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"22","","","","C","","00:01:00:16","00:01:04:06","00:00:03:14","00:01:00:16","00:01:04:06","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"23","","","","C","","00:01:05:20","00:01:06:23","00:00:01:03","00:01:05:20","00:01:06:23","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
