"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"1","","","","C","","00:00:01:11","00:00:01:22","00:00:00:11","00:00:01:11","00:00:01:22","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"2","","","","C","","00:00:01:27","00:00:03:29","00:00:02:02","00:00:01:27","00:00:03:29","","","","","","","0.000","","Blue","Marker 2","",""
"3","","","","C","","00:00:04:21","00:00:05:07","00:00:00:16","00:00:04:21","00:00:05:07","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"4","","","","C","","00:00:05:23","00:00:05:24","00:00:00:01","00:00:05:23","00:00:05:24","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
