"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"1","","","","C","","00:00:00:04","00:00:00:13","00:00:00:09","00:00:00:04","00:00:00:13","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"2","","","","C","","00:00:02:20","00:00:25:02","00:00:22:06","00:00:02:20","00:00:25:02","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"3","","","","C","","00:00:26:06","00:00:28:07","00:00:02:01","00:00:26:06","00:00:28:07","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"4","","","","C","","00:00:29:03","00:00:30:05","00:00:01:02","00:00:29:03","00:00:30:05","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"5","","","","C","","00:00:32:23","00:00:33:20","00:00:00:21","00:00:32:23","00:00:33:20","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"6","","","","C","","00:00:33:22","00:00:34:09","00:00:00:11","00:00:33:22","00:00:34:09","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"7","","","","C","","00:00:35:01","00:00:35:07","00:00:00:06","00:00:35:01","00:00:35:07","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"8","","","","C","","00:00:36:03","00:00:36:20","00:00:00:17","00:00:36:03","00:00:36:20","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"9","","","","C","","00:00:38:17","00:00:46:05","00:00:07:12","00:00:38:17","00:00:46:05","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"10","","","","C","","00:00:46:08","00:00:46:16","00:00:00:08","00:00:46:08","00:00:46:16","","","","","","","0.000","","Blue","Ερμής","",""
"11","","","","C","","00:00:46:19","00:00:46:22","00:00:00:03","00:00:46:19","00:00:46:22","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"12","","","","C","","00:00:47:00","00:00:47:06","00:00:00:06","00:00:47:00","00:00:47:06","","","","","","","0.000","","Blue","Ερμής","",""
"13","","","","C","","00:00:47:08","00:00:53:10","00:00:06:02","00:00:47:08","00:00:53:10","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"14","","","","C","","00:00:53:12","00:00:53:18","00:00:00:06","00:00:53:12","00:00:53:18","","","","","","","0.000","","Blue","Ερμής","",""
"15","","","","C","","00:00:53:21","00:00:54:21","00:00:01:00","00:00:53:21","00:00:54:21","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"16","","","","C","","00:00:55:03","00:00:56:14","00:00:01:11","00:00:55:03","00:00:56:14","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"17","","","","C","","00:00:56:18","00:00:58:12","00:00:01:18","00:00:56:18","00:00:58:12","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"18","","","","C","","00:00:58:18","00:01:01:11","00:00:02:17","00:00:58:18","00:01:01:11","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"19","","","","C","","00:01:02:08","00:01:03:01","00:00:00:17","00:01:02:08","00:01:03:01","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"20","","","","C","","00:01:03:06","00:01:03:13","00:00:00:07","00:01:03:06","00:01:03:13","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"21","","","","C","","00:01:03:17","00:01:06:03","00:00:02:10","00:01:03:17","00:01:06:03","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"22","","","","C","","00:01:06:18","00:01:08:14","00:00:01:20","00:01:06:18","00:01:08:14","","","","","","","0.000","","Blue","Ερμής","",""
"23","","","","C","","00:01:08:16","00:01:09:00","00:00:00:08","00:01:08:16","00:01:09:00","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"24","","","","C","","00:01:09:02","00:01:09:13","00:00:00:11","00:01:09:02","00:01:09:13","","","","","","","0.000","","Blue","Ερμής","",""
"25","","","","C","","00:01:09:22","00:01:09:23","00:00:00:01","00:01:09:22","00:01:09:23","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"26","","","","C","","00:01:10:03","00:01:10:08","00:00:00:05","00:01:10:03","00:01:10:08","","","","","","","0.000","","Blue","Ερμής","",""
"27","","","","C","","00:01:10:11","00:01:10:14","00:00:00:03","00:01:10:11","00:01:10:14","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
