"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"20","","","","C","","00:00:38:11","00:00:39:12","00:00:01:01","00:00:38:11","00:00:39:12","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"21","","","","C","","00:00:42:08","00:00:42:11","00:00:00:03","00:00:42:08","00:00:42:11","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"22","","","","C","","00:00:42:12","00:00:45:00","00:00:02:06","00:00:42:12","00:00:45:00","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"23","","","","C","","00:00:45:03","00:00:46:11","00:00:01:08","00:00:45:03","00:00:46:11","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"24","","","","C","","00:00:46:10","00:00:47:00","00:00:00:08","00:00:46:10","00:00:47:00","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"25","","","","C","","00:00:46:17","00:00:48:11","00:00:01:12","00:00:46:17","00:00:48:11","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"26","","","","C","","00:00:48:14","00:00:48:17","00:00:00:03","00:00:48:14","00:00:48:17","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"27","","","","C","","00:00:49:01","00:00:49:02","00:00:00:01","00:00:49:01","00:00:49:02","","","","","","","0.000","","Blue","Ερμής","",""
"28","","","","C","","00:00:49:03","00:00:49:12","00:00:00:09","00:00:49:03","00:00:49:12","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"29","","","","C","","00:00:49:13","00:00:50:13","00:00:01:00","00:00:49:13","00:00:50:13","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"30","","","","C","","00:00:50:15","00:00:51:11","00:00:00:14","00:00:50:15","00:00:51:11","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"31","","","","C","","00:00:51:12","00:00:52:05","00:00:00:11","00:00:51:12","00:00:52:05","","","","","","","0.000","","Blue","Ερμής","",""
"32","","","","C","","00:00:52:11","00:00:53:02","00:00:00:09","00:00:52:11","00:00:53:02","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"33","","","","C","","00:00:53:03","00:00:54:01","00:00:00:16","00:00:53:03","00:00:54:01","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"34","","","","C","","00:00:54:03","00:00:54:07","00:00:00:04","00:00:54:03","00:00:54:07","","","","","","","0.000","","Blue","Ερμής","",""
"35","","","","C","","00:00:54:08","00:00:54:10","00:00:00:02","00:00:54:08","00:00:54:10","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"36","","","","C","","00:00:54:15","00:00:56:01","00:00:01:04","00:00:54:15","00:00:56:01","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"37","","","","C","","00:00:56:02","00:00:57:03","00:00:01:01","00:00:56:02","00:00:57:03","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"38","","","","C","","00:00:57:04","00:00:58:00","00:00:00:14","00:00:57:04","00:00:58:00","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"39","","","","C","","00:00:58:08","00:01:03:08","00:00:05:00","00:00:58:08","00:01:03:08","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"40","","","","C","","00:01:03:08","00:01:04:01","00:00:00:11","00:01:03:08","00:01:04:01","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"41","","","","C","","00:01:06:02","00:01:14:13","00:00:08:11","00:01:06:02","00:01:14:13","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"42","","","","C","","00:01:16:11","00:01:16:14","00:00:00:03","00:01:16:11","00:01:16:14","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"43","","","","C","","00:01:18:07","00:01:18:15","00:00:00:08","00:01:18:07","00:01:18:15","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"44","","","","C","","00:01:20:03","00:01:21:03","00:00:01:00","00:01:20:03","00:01:21:03","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"45","","","","C","","00:01:21:05","00:01:21:13","00:00:00:08","00:01:21:05","00:01:21:13","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"46","","","","C","","00:01:22:02","00:01:22:09","00:00:00:07","00:01:22:02","00:01:22:09","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"47","","","","C","","00:01:22:15","00:01:23:02","00:00:00:05","00:01:22:15","00:01:23:02","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"48","","","","C","","00:01:23:10","00:01:24:04","00:00:00:12","00:01:23:10","00:01:24:04","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"49","","","","C","","00:01:24:07","00:01:26:11","00:00:02:04","00:01:24:07","00:01:26:11","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"50","","","","C","","00:01:26:15","00:01:27:00","00:00:00:03","00:01:26:15","00:01:27:00","","","","","","","0.000","","Blue","Ερμής","",""
"51","","","","C","","00:01:27:00","00:01:28:04","00:00:01:04","00:01:27:00","00:01:28:04","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"52","","","","C","","00:01:28:03","00:01:29:00","00:00:00:15","00:01:28:03","00:01:29:00","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"53","","","","C","","00:01:29:00","00:01:30:00","00:00:01:00","00:01:29:00","00:01:30:00","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
