"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"1","","","","C","","00:00:02:09","00:00:02:23","00:00:00:14","00:00:02:09","00:00:02:23","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"2","","","","C","","00:00:04:19","00:00:09:03","00:00:04:08","00:00:04:19","00:00:09:03","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"3","","","","C","","00:00:12:04","00:00:12:23","00:00:00:19","00:00:12:04","00:00:12:23","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"4","","","","C","","00:00:13:12","00:00:13:14","00:00:00:02","00:00:13:12","00:00:13:14","","","","","","","0.000","","Blue","Γυναίκα αριστερά","",""
"5","","","","C","","00:00:13:22","00:00:13:23","00:00:00:01","00:00:13:22","00:00:13:23","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"6","","","","C","","00:00:14:02","00:00:15:02","00:00:01:00","00:00:14:02","00:00:15:02","","","","","","","0.000","","Blue","Ενδιάμεσος άνδρας","",""
"7","","","","C","","00:00:18:19","00:00:20:18","00:00:01:23","00:00:18:19","00:00:20:18","","","","","","","0.000","","Blue","Πάνω δεξιά γωνία","",""
"8","","","","C","","00:00:22:00","00:00:22:03","00:00:00:03","00:00:22:00","00:00:22:03","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"9","","","","C","","00:00:28:04","00:00:30:12","00:00:02:08","00:00:28:04","00:00:30:12","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"10","","","","C","","00:00:33:20","00:00:35:02","00:00:01:06","00:00:33:20","00:00:35:02","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"11","","","","C","","00:00:36:12","00:00:37:00","00:00:00:12","00:00:36:12","00:00:37:00","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"12","","","","C","","00:00:44:02","00:00:44:03","00:00:00:01","00:00:44:02","00:00:44:03","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"13","","","","C","","00:00:46:01","00:00:46:07","00:00:00:06","00:00:46:01","00:00:46:07","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"14","","","","C","","00:00:46:18","00:00:47:01","00:00:00:07","00:00:46:18","00:00:47:01","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
"15","","","","C","","00:00:47:07","00:00:47:12","00:00:00:05","00:00:47:07","00:00:47:12","","","","","","","0.000","","Blue","Marker 15","",""
"16","","","","C","","00:00:53:06","00:00:53:18","00:00:00:12","00:00:53:06","00:00:53:18","","","","","","","0.000","","Blue","Πάνω δεξιά γωνία","",""
"17","","","","C","","00:00:59:20","00:01:00:04","00:00:00:08","00:00:59:20","00:01:00:04","","","","","","","0.000","","Blue","Γυναίκα όρθια","",""
